"twitter_id","author_id","gender","age_range","ideological_binary","ideological_multiclass","split_author_profiling","split_author_attribution","source"
"1270999723978129413","@user60","male","35-49","right","moderate_right","train","train","twitter"
"1263182296494084101","@user258","female","50-64","left","left","val","nan","twitter"
"1288060659872276481","@user87","male","over-65","left","moderate_left","train","train","twitter"
"1242852087270191105","@user104","female","50-64","left","left","val","nan","twitter"
"1303306285761409024","@user66","female","35-49","right","moderate_right","train","train","twitter"
"1264171749148631042","@user159","female","35-49","right","right","train","train","twitter"
"1246519184579837968","@user207","male","50-64","left","moderate_left","test","nan","twitter"
"1235920184982097921","@user118","male","35-49","right","moderate_right","train","train","twitter"
"1219907599715524609","@user31","male","50-64","left","moderate_left","val","nan","twitter"
"1258701925261991938","@user120","female","50-64","left","left","val","nan","twitter"
"1225405259532656640","@user123","female","35-49","left","left","val","nan","twitter"
"1324293492970037250","@user102","female","25-34","right","right","nan","val","twitter"
"1260933246969208837","@user5","male","35-49","right","moderate_right","val","nan","twitter"
"1290621251573227520","@user116","male","50-64","right","moderate_right","nan","test","twitter"
"1227537660501274624","@user262","female","50-64","left","moderate_left","test","nan","twitter"
"1249644878839140353","@user219","male","35-49","left","moderate_left","train","train","twitter"
"1245003099091148806","@user7","male","35-49","right","moderate_right","train","train","twitter"
"1255483927185240066","@user153","male","35-49","left","left","test","nan","twitter"
"1258416422109294596","@user137","male","50-64","left","moderate_left","train","train","twitter"
"1250724263713275904","@user192","female","50-64","left","moderate_left","train","train","twitter"
"1230461591814115329","@user97","female","25-34","left","left","train","train","twitter"
"1265566603514707973","@user225","male","35-49","right","moderate_right","test","nan","twitter"
"1258290390064599040","@user182","male","35-49","left","moderate_left","train","train","twitter"
"1224294261249757185","@user228","male","35-49","left","moderate_left","train","train","twitter"
"1242531972410486785","@user103","female","35-49","left","left","train","train","twitter"
"1268154230126399489","@user2","female","50-64","left","left","test","nan","twitter"
"1224690588223705088","@user167","male","35-49","left","left","train","train","twitter"
"1332265531269910529","@user3","female","50-64","left","left","nan","val","twitter"
"1331329503541555207","@user129","male","35-49","left","left","nan","test","twitter"
"1273646370793152513","@user44","female","50-64","left","left","train","train","twitter"
"1271361140673654785","@user133","male","50-64","right","right","val","nan","twitter"
"1328786860802531329","@user126","male","25-34","left","moderate_left","nan","test","twitter"
"1307745204364079109","@user42","female","over-65","left","left","nan","val","twitter"
"1293544231261417473","@user78","female","over-65","left","moderate_left","val","nan","twitter"
"1263424835901931522","@user142","female","35-49","left","left","train","train","twitter"
"1265976894887002113","@user42","female","over-65","left","left","train","train","twitter"
"1222061678138994688","@user62","male","35-49","left","left","train","train","twitter"
"1271100748164718592","@user149","female","35-49","left","moderate_left","val","nan","twitter"
"1290944335891124224","@user18","male","50-64","left","left","train","train","twitter"
"1263431261122592769","@user9","female","25-34","left","left","train","train","twitter"
"1279440126695952384","@user167","male","35-49","left","left","nan","test","twitter"
"1327321252273528836","@user42","female","over-65","left","left","nan","test","twitter"
"1306236241789288448","@user90","male","50-64","right","moderate_right","nan","test","twitter"
"1298271630204887042","@user52","female","50-64","left","moderate_left","nan","val","twitter"
"1255175069749444608","@user143","male","50-64","right","moderate_right","test","nan","twitter"
"1270764190677041155","@user135","male","35-49","left","moderate_left","train","train","twitter"
"1287346254368972800","@user254","female","35-49","right","moderate_right","test","nan","twitter"
"1315927944448151552","@user66","female","35-49","right","moderate_right","nan","test","twitter"
"1217872589827211264","@user138","male","50-64","left","moderate_left","train","train","twitter"
"1309559035889414144","@user92","female","50-64","right","moderate_right","test","nan","twitter"
"1223308473351442436","@user16","male","50-64","left","moderate_left","val","nan","twitter"
"1260892981093117953","@user201","male","50-64","right","moderate_right","train","train","twitter"
"1311028205567049728","@user116","male","50-64","right","moderate_right","nan","test","twitter"
"1256559631389818881","@user73","female","35-49","left","moderate_left","test","nan","twitter"
"1261273056330362882","@user49","female","50-64","right","moderate_right","train","train","twitter"
"1248157436910936064","@user174","female","50-64","left","moderate_left","train","train","twitter"
"1220271060303720450","@user230","female","50-64","left","moderate_left","train","train","twitter"
"1314207038965084160","@user42","female","over-65","left","left","nan","val","twitter"
"1227321776205697025","@user240","male","35-49","left","left","train","train","twitter"
"1233028130740350977","@user131","male","35-49","right","moderate_right","train","train","twitter"
"1323190994205114369","@user117","male","35-49","left","moderate_left","val","nan","twitter"
"1261210491533299713","@user86","female","25-34","left","left","test","nan","twitter"
"1246369621130739712","@user10","female","over-65","left","moderate_left","train","train","twitter"
"1262289051425673221","@user78","female","over-65","left","moderate_left","val","nan","twitter"
"1325795508091318274","@user261","male","50-64","right","moderate_right","nan","test","twitter"
"1280783688343654400","@user251","female","35-49","right","right","val","nan","twitter"
"1223214463211450368","@user167","male","35-49","left","left","train","train","twitter"
"1283306092081172480","@user25","male","35-49","right","moderate_right","nan","test","twitter"
"1278769617331261440","@user152","male","35-49","left","moderate_left","train","train","twitter"
"1288399007295983618","@user30","male","50-64","right","moderate_right","nan","test","twitter"
"1319679842921701377","@user115","male","50-64","right","moderate_right","nan","test","twitter"
"1228238571246518272","@user201","male","50-64","right","moderate_right","train","train","twitter"
"1299666457098420225","@user39","male","35-49","right","moderate_right","nan","test","twitter"
"1298333236087709697","@user66","female","35-49","right","moderate_right","train","train","twitter"
"1308755219279380482","@user218","male","50-64","right","right","nan","test","twitter"
"1230118438439464961","@user163","male","25-34","left","moderate_left","train","train","twitter"
"1212698401944559616","@user74","female","25-34","left","left","train","train","twitter"
"1218640882456416256","@user65","female","35-49","left","moderate_left","test","nan","twitter"
"1265039139205939204","@user84","male","50-64","left","moderate_left","train","train","twitter"
"1246807182693355520","@user237","female","25-34","left","moderate_left","train","train","twitter"
"1302940126570569731","@user151","male","35-49","right","moderate_right","nan","test","twitter"
"1300756457994977280","@user53","male","35-49","right","moderate_right","nan","test","twitter"
"1329129937626951683","@user163","male","25-34","left","moderate_left","nan","val","twitter"
"1331583285479284736","@user74","female","25-34","left","left","nan","test","twitter"
"1270370715318071301","@user175","male","35-49","right","right","train","train","twitter"
